id,source,images,attributes,game,set,functional_name,item_name
318c029b-f497-47dd-9f70-749dff873c3f,first-party-document,"[""on-the-edge_the-cut-ups-project_emmanuelle-karmitz-[coin.-heads--emmanuelle]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Emmanuelle Karmitz"", ""item_name"": ""Emmanuelle Karmitz [coin. Heads: Emmanuelle]"", ""name_printed"": ""Emmanuelle Karmitz"", ""variant_disambiguator"": ""coin. Heads: Emmanuelle"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U2"", ""number"": ""C42"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,The Cut-Ups Project,Emmanuelle Karmitz,Emmanuelle Karmitz [coin. Heads: Emmanuelle]
654f8dd8-737b-4989-80cc-072bbe5737fb,first-party-document,"[""on-the-edge_the-cut-ups-project_emmanuelle-karmitz-[a-coin.-heads--emmanuelle]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Emmanuelle Karmitz"", ""item_name"": ""Emmanuelle Karmitz [a coin. Heads: Emmanuelle]"", ""name_printed"": ""Emmanuelle Karmitz"", ""variant_disambiguator"": ""a coin. Heads: Emmanuelle"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C42"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,The Cut-Ups Project,Emmanuelle Karmitz,Emmanuelle Karmitz [a coin. Heads: Emmanuelle]
7e1a2661-82c4-4f6e-b3b0-38b5e2c4e4d4,first-party-document,"[""on-the-edge_the-cut-ups-project_william-kear""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""William Kear"", ""item_name"": ""William Kear"", ""name_printed"": ""William Kear"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C43"", ""artist_name_provided"": ""Emond""}",On the Edge,The Cut-Ups Project,William Kear,William Kear
29d1d860-707c-4a10-870c-595b8f9926f9,first-party-document,"[""on-the-edge_the-cut-ups-project_koanhead""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Koanhead"", ""item_name"": ""Koanhead"", ""name_printed"": ""Koanhead"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C44"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Koanhead,Koanhead
5d37ebd2-7595-4281-9e1a-39291f6f9ac3,first-party-document,"[""on-the-edge_the-cut-ups-project_life-imitates-art""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Life Imitates Art"", ""item_name"": ""Life Imitates Art"", ""name_printed"": ""Life Imitates Art"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C45"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Life Imitates Art,Life Imitates Art
effd6280-126c-4dfb-9303-ba361691e072,first-party-document,"[""on-the-edge_the-cut-ups-project_evan-macdonald""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Evan MacDonald"", ""item_name"": ""Evan MacDonald"", ""name_printed"": ""Evan MacDonald"", ""release_date"": ""1995-02"", ""rarity"": ""C4"", ""number"": ""C46"", ""artist_name_provided"": ""Mandus""}",On the Edge,The Cut-Ups Project,Evan MacDonald,Evan MacDonald
ccc01aaf-7e5e-452e-8994-9eecfd85b626,first-party-document,"[""on-the-edge_the-cut-ups-project_message-to-space""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Message to Space"", ""item_name"": ""Message to Space"", ""name_printed"": ""Message to Space"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C47"", ""artist_name_provided"": ""Snyder""}",On the Edge,The Cut-Ups Project,Message to Space,Message to Space
263c3c2c-987f-4912-8347-49deb60a28c5,first-party-document,"[""on-the-edge_the-cut-ups-project_mircea--""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Mircea ?"", ""item_name"": ""Mircea ?"", ""name_printed"": ""Mircea ?"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C48"", ""artist_name_provided"": ""Bell""}",On the Edge,The Cut-Ups Project,Mircea ?,Mircea ?
80886ae2-c089-4051-b014-bdf89ed315b5,first-party-document,"[""on-the-edge_the-cut-ups-project_oliver-de-moleron""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Oliver de Moleron"", ""item_name"": ""Oliver de Moleron"", ""name_printed"": ""Oliver de Moleron"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C49"", ""artist_name_provided"": ""Olson""}",On the Edge,The Cut-Ups Project,Oliver de Moleron,Oliver de Moleron
cb26b8c2-8ad3-45b2-a229-ffc795cf5b66,first-party-document,"[""on-the-edge_the-cut-ups-project_apocalypse-moorhouse""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Apocalypse Moorhouse"", ""item_name"": ""Apocalypse Moorhouse"", ""name_printed"": ""Apocalypse Moorhouse"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C50"", ""artist_name_provided"": ""Hogan""}",On the Edge,The Cut-Ups Project,Apocalypse Moorhouse,Apocalypse Moorhouse
8cb6dd88-87fa-4c5b-b440-8231594673e0,first-party-document,"[""on-the-edge_the-cut-ups-project_akio-morimoto""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Akio Morimoto"", ""item_name"": ""Akio Morimoto"", ""name_printed"": ""Akio Morimoto"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C51"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Akio Morimoto,Akio Morimoto
dbfdfabb-f362-4600-bada-290d45cf988f,first-party-document,"[""on-the-edge_the-cut-ups-project_mrs.-brinker""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Mrs. Brinker"", ""item_name"": ""Mrs. Brinker"", ""name_printed"": ""Mrs. Brinker"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C52"", ""artist_name_provided"": ""Daggar""}",On the Edge,The Cut-Ups Project,Mrs. Brinker,Mrs. Brinker
49d70fdd-6c0d-40f4-8ff3-b8d71b6c5420,first-party-document,"[""on-the-edge_the-cut-ups-project_abbas-nadjafi-[line-space-above-copyright-+-use-more-rigorous-astrological]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Abbas Nadjafi"", ""item_name"": ""Abbas Nadjafi [line space above copyright + use more rigorous astrological]"", ""name_printed"": ""Abbas Nadjafi"", ""variant_disambiguator"": ""line space above copyright + use more rigorous astrological"", ""variance_notes_from_publisher"": ""Different line breaks on the first and the second and third variants; different line spacings on the second and the third variants."", ""release_date"": ""1995-02"", ""rarity"": ""C2"", ""number"": ""C53"", ""artist_name_provided"": ""Raupp""}",On the Edge,The Cut-Ups Project,Abbas Nadjafi,Abbas Nadjafi [line space above copyright + use more rigorous astrological]
b79ebda9-641d-4345-8228-4dab466d2cf2,first-party-document,"[""on-the-edge_the-cut-ups-project_abbas-nadjafi-[no-line-space-above-copyright]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Abbas Nadjafi"", ""item_name"": ""Abbas Nadjafi [no line space above copyright]"", ""name_printed"": ""Abbas Nadjafi"", ""variant_disambiguator"": ""no line space above copyright"", ""variance_notes_from_publisher"": ""Different line breaks on the first and the second and third variants; different line spacings on the second and the third variants."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C53"", ""artist_name_provided"": ""Raupp""}",On the Edge,The Cut-Ups Project,Abbas Nadjafi,Abbas Nadjafi [no line space above copyright]
cf97c317-ca51-4d04-8e2d-68486dd45dec,first-party-document,"[""on-the-edge_the-cut-ups-project_abbas-nadjafi-[line-space-above-copyright-+-would-use-more-rigorous-astro-]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Abbas Nadjafi"", ""item_name"": ""Abbas Nadjafi [line space above copyright + would use more rigorous astro-]"", ""name_printed"": ""Abbas Nadjafi"", ""variant_disambiguator"": ""line space above copyright + would use more rigorous astro-"", ""variance_notes_from_publisher"": ""Different line breaks on the first and the second and third variants; different line spacings on the second and the third variants."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C53"", ""artist_name_provided"": ""Raupp""}",On the Edge,The Cut-Ups Project,Abbas Nadjafi,Abbas Nadjafi [line space above copyright + would use more rigorous astro-]
45ee40b2-791a-445f-a022-580aebc4757b,first-party-document,"[""on-the-edge_the-cut-ups-project_newtonian-slam""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Newtonian Slam"", ""item_name"": ""Newtonian Slam"", ""name_printed"": ""Newtonian Slam"", ""release_date"": ""1995-02"", ""rarity"": ""C4"", ""number"": ""C54"", ""artist_name_provided"": ""Small""}",On the Edge,The Cut-Ups Project,Newtonian Slam,Newtonian Slam
0a1ed856-ad15-4012-b76a-2080357b2cdc,first-party-document,"[""on-the-edge_the-cut-ups-project_kofi-ogunlala""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Kofi Ogunlala"", ""item_name"": ""Kofi Ogunlala"", ""name_printed"": ""Kofi Ogunlala"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C55"", ""artist_name_provided"": ""Houston""}",On the Edge,The Cut-Ups Project,Kofi Ogunlala,Kofi Ogunlala
10e83aeb-3f43-44ac-aa08-a5b39a743da4,first-party-document,"[""on-the-edge_the-cut-ups-project_oil-pan-annie-[post-linear-science]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Oil Pan Annie"", ""item_name"": ""Oil Pan Annie [post-linear science]"", ""name_printed"": ""Oil Pan Annie"", ""variant_disambiguator"": ""post-linear science"", ""variance_notes_from_publisher"": ""Different line breaks on each variant, with incomplete flavor text on one variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C56"", ""artist_name_provided"": ""Emond""}",On the Edge,The Cut-Ups Project,Oil Pan Annie,Oil Pan Annie [post-linear science]
280664ef-2918-4915-b7c9-49e46a712005,first-party-document,"[""on-the-edge_the-cut-ups-project_oil-pan-annie-[to-post-linear-science]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Oil Pan Annie"", ""item_name"": ""Oil Pan Annie [to post-linear science]"", ""name_printed"": ""Oil Pan Annie"", ""variant_disambiguator"": ""to post-linear science"", ""variance_notes_from_publisher"": ""Different line breaks on each variant, with incomplete flavor text on one variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C56"", ""artist_name_provided"": ""Emond""}",On the Edge,The Cut-Ups Project,Oil Pan Annie,Oil Pan Annie [to post-linear science]
3ea05b08-5222-4ca1-abad-1fb231378087,first-party-document,"[""on-the-edge_the-cut-ups-project_oil-pan-annie-[she's-hands-on-when-it-comes]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Oil Pan Annie"", ""item_name"": ""Oil Pan Annie [She's hands-on when it comes]"", ""name_printed"": ""Oil Pan Annie"", ""variant_disambiguator"": ""She's hands-on when it comes"", ""variance_notes_from_publisher"": ""Different line breaks on each variant, with incomplete flavor text on one variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C56"", ""artist_name_provided"": ""Emond""}",On the Edge,The Cut-Ups Project,Oil Pan Annie,Oil Pan Annie [She's hands-on when it comes]
964eedea-ec86-4bf5-b1f6-0920d3602841,first-party-document,"[""on-the-edge_the-cut-ups-project_oil-pan-annie-[comes-to-post-linear-science]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Oil Pan Annie"", ""item_name"": ""Oil Pan Annie [comes to post-linear science]"", ""name_printed"": ""Oil Pan Annie"", ""variant_disambiguator"": ""comes to post-linear science"", ""variance_notes_from_publisher"": ""Different line breaks on each variant, with incomplete flavor text on one variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C56"", ""artist_name_provided"": ""Emond""}",On the Edge,The Cut-Ups Project,Oil Pan Annie,Oil Pan Annie [comes to post-linear science]
cc62fcd9-5e3b-4f19-8c67-f863f0539fd9,first-party-document,"[""on-the-edge_the-cut-ups-project_mary-olekobaai""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Mary Olekobaai"", ""item_name"": ""Mary Olekobaai"", ""name_printed"": ""Mary Olekobaai"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C57"", ""artist_name_provided"": ""Cabral""}",On the Edge,The Cut-Ups Project,Mary Olekobaai,Mary Olekobaai
2aad99d7-9358-44f4-9baf-8811d37dca14,first-party-document,"[""on-the-edge_the-cut-ups-project_emer-o'tillery""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Emer O'Tillery"", ""item_name"": ""Emer O'Tillery"", ""name_printed"": ""Emer O'Tillery"", ""release_date"": ""1995-02"", ""rarity"": ""C4"", ""number"": ""C58"", ""artist_name_provided"": ""Casper""}",On the Edge,The Cut-Ups Project,Emer O'Tillery,Emer O'Tillery
dc84742c-0c81-48ef-b72b-6078596287cc,first-party-document,"[""on-the-edge_the-cut-ups-project_paralytic-bananna""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Paralytic Bananna"", ""item_name"": ""Paralytic Bananna"", ""name_printed"": ""Paralytic Bananna"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C59"", ""artist_name_provided"": ""Marshall""}",On the Edge,The Cut-Ups Project,Paralytic Bananna,Paralytic Bananna
d5cf48e2-78ba-4af0-a306-c7960bdbb2f1,first-party-document,"[""on-the-edge_the-cut-ups-project_personnel-copier""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Personnel Copier"", ""item_name"": ""Personnel Copier"", ""name_printed"": ""Personnel Copier"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C60"", ""artist_name_provided"": ""Marshall""}",On the Edge,The Cut-Ups Project,Personnel Copier,Personnel Copier
1d6fc774-a158-4444-b060-7be48509c172,first-party-document,"[""on-the-edge_the-cut-ups-project_pocket-panic-button""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Pocket Panic Button"", ""item_name"": ""Pocket Panic Button"", ""name_printed"": ""Pocket Panic Button"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C61"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Pocket Panic Button,Pocket Panic Button
7d771e87-786b-4bad-ac53-1e85273512f1,first-party-document,"[""on-the-edge_the-cut-ups-project_pocket-panic-button-[lence-loving-opponents]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Pocket Panic Button"", ""item_name"": ""Pocket Panic Button [lence-loving opponents]"", ""name_printed"": ""Pocket Panic Button"", ""variant_disambiguator"": ""lence-loving opponents"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C61"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Pocket Panic Button,Pocket Panic Button [lence-loving opponents]
e3d3f9e0-00d3-4ab9-9c07-6f3928daded2,first-party-document,"[""on-the-edge_the-cut-ups-project_pocket-panic-button-[violence-loving-opponents]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Pocket Panic Button"", ""item_name"": ""Pocket Panic Button [violence-loving opponents]"", ""name_printed"": ""Pocket Panic Button"", ""variant_disambiguator"": ""violence-loving opponents"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C61"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Pocket Panic Button,Pocket Panic Button [violence-loving opponents]
234fcf6e-4d93-4d26-ba07-d3932a315f35,first-party-document,"[""on-the-edge_the-cut-ups-project_protoplankton-[----]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Protoplankton"", ""item_name"": ""Protoplankton [????]"", ""name_printed"": ""Protoplankton"", ""variant_disambiguator"": ""????"", ""variance_notes_from_publisher"": ""Different line spacings on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C2"", ""number"": ""C62"", ""artist_name_provided"": ""Bollt""}",On the Edge,The Cut-Ups Project,Protoplankton,Protoplankton [????]
23b0250b-ebe7-4b0e-90a6-bc203c9b2bca,first-party-document,"[""on-the-edge_the-cut-ups-project_protoplankton-[--]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Protoplankton"", ""item_name"": ""Protoplankton [??]"", ""name_printed"": ""Protoplankton"", ""variant_disambiguator"": ""??"", ""variance_notes_from_publisher"": ""Different line spacings on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C62"", ""artist_name_provided"": ""Bollt""}",On the Edge,The Cut-Ups Project,Protoplankton,Protoplankton [??]
eff472ae-4a6f-4b29-a4a1-43dbdfb65200,first-party-document,"[""on-the-edge_the-cut-ups-project_protoplankton-[---]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Protoplankton"", ""item_name"": ""Protoplankton [???]"", ""name_printed"": ""Protoplankton"", ""variant_disambiguator"": ""???"", ""variance_notes_from_publisher"": ""Different line spacings on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C62"", ""artist_name_provided"": ""Bollt""}",On the Edge,The Cut-Ups Project,Protoplankton,Protoplankton [???]
64b1cecf-f306-4825-9e8b-4a1eaa7afd4e,first-party-document,"[""on-the-edge_the-cut-ups-project_pythagorean-convulsion""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Pythagorean Convulsion"", ""item_name"": ""Pythagorean Convulsion"", ""name_printed"": ""Pythagorean Convulsion"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C63"", ""artist_name_provided"": ""Houston""}",On the Edge,The Cut-Ups Project,Pythagorean Convulsion,Pythagorean Convulsion
295626c2-9155-43ca-ad88-3cd297cfbe77,first-party-document,"[""on-the-edge_the-cut-ups-project_quantum-squeezer""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Quantum Squeezer"", ""item_name"": ""Quantum Squeezer"", ""name_printed"": ""Quantum Squeezer"", ""release_date"": ""1995-02"", ""rarity"": ""U2"", ""number"": ""C64"", ""artist_name_provided"": ""Marshall""}",On the Edge,The Cut-Ups Project,Quantum Squeezer,Quantum Squeezer
2c898ac5-b86e-4bfa-b59e-2c078313885f,first-party-document,"[""on-the-edge_the-cut-ups-project_excel-quitlong""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""Excel Quitlong"", ""item_name"": ""Excel Quitlong"", ""name_printed"": ""Excel Quitlong"", ""release_date"": ""1995-02"", ""rarity"": ""U3"", ""number"": ""C65"", ""artist_name_provided"": ""Ferguson""}",On the Edge,The Cut-Ups Project,Excel Quitlong,Excel Quitlong
5adb0b4c-0317-42b8-8094-130094cb28bf,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(turmoil-eemplified)""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Turmoil Eemplified)"", ""item_name"": ""C. A. Radford (Turmoil Eemplified)"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Turmoil Eemplified"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C66"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,The Cut-Ups Project,C. A. Radford (Turmoil Eemplified),C. A. Radford (Turmoil Eemplified)
a71bac8a-4494-4979-9a0d-88e6ada3e09e,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(c67)""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (C67)"", ""item_name"": ""C. A. Radford (C67)"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""C67"", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C67"", ""artist_name_provided"": ""Cabral""}",On the Edge,The Cut-Ups Project,C. A. Radford (C67),C. A. Radford (C67)
823fd6d2-dd02-47b8-b1ed-e631e9dd0b7c,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(chaos-personified)-[may-not-be-popped.-if-radford-is-+-core-of-the-planet-mars.]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Chaos Personified)"", ""item_name"": ""C. A. Radford (Chaos Personified) [may not be popped. If Radford is + core of the planet Mars.]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Chaos Personified"", ""variant_disambiguator"": ""may not be popped. If Radford is + core of the planet Mars."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C68"", ""artist_name_provided"": ""Olson""}",On the Edge,The Cut-Ups Project,C. A. Radford (Chaos Personified),C. A. Radford (Chaos Personified) [may not be popped. If Radford is + core of the planet Mars.]
b412a180-2da4-4bc7-8d2b-68736d6c325e,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(chaos-personified)-[planet-mars.]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Chaos Personified)"", ""item_name"": ""C. A. Radford (Chaos Personified) [planet Mars.]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Chaos Personified"", ""variant_disambiguator"": ""planet Mars."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C68"", ""artist_name_provided"": ""Olson""}",On the Edge,The Cut-Ups Project,C. A. Radford (Chaos Personified),C. A. Radford (Chaos Personified) [planet Mars.]
d495d912-f587-44a2-9a77-253fac6c27ed,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(chaos-personified)-[tomb-in-the-core-of-the-planet-mars.]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Chaos Personified)"", ""item_name"": ""C. A. Radford (Chaos Personified) [tomb in the core of the planet Mars.]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Chaos Personified"", ""variant_disambiguator"": ""tomb in the core of the planet Mars."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C68"", ""artist_name_provided"": ""Olson""}",On the Edge,The Cut-Ups Project,C. A. Radford (Chaos Personified),C. A. Radford (Chaos Personified) [tomb in the core of the planet Mars.]
dd7dd76a-aa78-4b76-9a41-217462e77863,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(chaos-personified)-[not-be-popped.-if-radford-is-popped.-+-core-of-the-planet-mars.]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Chaos Personified)"", ""item_name"": ""C. A. Radford (Chaos Personified) [not be popped. If Radford is popped. + core of the planet Mars.]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Chaos Personified"", ""variant_disambiguator"": ""not be popped. If Radford is popped. + core of the planet Mars."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C1"", ""number"": ""C68"", ""artist_name_provided"": ""Olson""}",On the Edge,The Cut-Ups Project,C. A. Radford (Chaos Personified),C. A. Radford (Chaos Personified) [not be popped. If Radford is popped. + core of the planet Mars.]
3852b109-9c6b-43be-8c5d-78b4e8bbb1a5,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(epitome-of-disorder)-[----]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Epitome of Disorder)"", ""item_name"": ""C. A. Radford (Epitome of Disorder) [????]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Epitome of Disorder"", ""variant_disambiguator"": ""????"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C69"", ""artist_name_provided"": ""Small""}",On the Edge,The Cut-Ups Project,C. A. Radford (Epitome of Disorder),C. A. Radford (Epitome of Disorder) [????]
5a9ae590-1d81-4046-83b3-e5ee73cd679d,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(epitome-of-disorder)-[---]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Epitome of Disorder)"", ""item_name"": ""C. A. Radford (Epitome of Disorder) [???]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Epitome of Disorder"", ""variant_disambiguator"": ""???"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C69"", ""artist_name_provided"": ""Small""}",On the Edge,The Cut-Ups Project,C. A. Radford (Epitome of Disorder),C. A. Radford (Epitome of Disorder) [???]
977f78a2-ae60-4dbd-9ac4-2522984d2630,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(epitome-of-disorder)-[--]""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Epitome of Disorder)"", ""item_name"": ""C. A. Radford (Epitome of Disorder) [??]"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Epitome of Disorder"", ""variant_disambiguator"": ""??"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""U1"", ""number"": ""C69"", ""artist_name_provided"": ""Small""}",On the Edge,The Cut-Ups Project,C. A. Radford (Epitome of Disorder),C. A. Radford (Epitome of Disorder) [??]
528afd4f-6b5f-407c-ade1-f1000e1c5708,first-party-document,"[""on-the-edge_the-cut-ups-project_c.-a.-radford-(embodiment-of-chaos)""]","{""game"": ""On the Edge"", ""set"": ""The Cut-Ups Project"", ""functional_name"": ""C. A. Radford (Embodiment of Chaos)"", ""item_name"": ""C. A. Radford (Embodiment of Chaos)"", ""name_printed"": ""C. A. Radford"", ""functional_disambiguator"": ""Embodiment of Chaos"", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-02"", ""rarity"": ""C4"", ""number"": ""C70"", ""artist_name_provided"": ""Snyder""}",On the Edge,The Cut-Ups Project,C. A. Radford (Embodiment of Chaos),C. A. Radford (Embodiment of Chaos)
