id,source,images,attributes,game,set,functional_name,item_name
365b3e2c-9dfc-4f7c-a87f-b70e27164813,item,"[""rage_the-wyrm_ass-whuppin'-lynch-mob"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Ass Whuppin' Lynch Mob"", ""item_name"": ""Ass Whuppin' Lynch Mob"", ""name_printed"": ""Ass Whuppin' Lynch Mob"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Event"", ""text_printed"": ""Play when your alpha declares an attack on a victim in the Hunting Grounds. Choose any or all members of your pack to join the attack. Draw 1 additional combat card for each additional pack member who joins the attack."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Wyrm,Ass Whuppin' Lynch Mob,Ass Whuppin' Lynch Mob
731cc2a9-2182-46dc-9413-f279f284d11e,item,"[""rage_the-wyrm_gang-beating"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Gang Beating"", ""item_name"": ""Gang Beating"", ""name_printed"": ""Gang Beating"", ""release_date"": ""1995-12"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Event"", ""text_printed"": ""Play when a single character of yours is fighting 2 or more opponents. The single character draws 1 additional combat card per opponent he's facing and can play up to 3 Combat Actions per round of combat. Gang Beating cannot be played for a character who is part of any type of pack action."", ""artist_name_printed"": ""William O'Connor""}",Rage,The Wyrm,Gang Beating,Gang Beating
729c1d04-a577-438b-a262-70e9860a48a3,item,"[""rage_the-wyrm_beat-unmerciful"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Beat Unmerciful"", ""item_name"": ""Beat Unmerciful"", ""name_printed"": ""Beat Unmerciful"", ""release_date"": ""1995-12"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 4"", ""damage"": ""3"", ""text_printed"": ""If your opponent's Combat Action is Rage 1, it does not take effect."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Wyrm,Beat Unmerciful,Beat Unmerciful
058c8bc5-6c5f-4459-8553-defc4343941a,item,"[""rage_the-wyrm_bitch-slap"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Bitch Slap"", ""item_name"": ""Bitch Slap"", ""name_printed"": ""Bitch Slap"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 1"", ""damage"": ""2"", ""text_printed"": ""A character wounded by a Bitch Slap gains 1 Rage until the end of combat."", ""artist_name_printed"": ""Richard Kane Ferguson""}",Rage,The Wyrm,Bitch Slap,Bitch Slap
104f1fe0-b588-4771-bdf6-53655b97fddb,item,"[""rage_the-wyrm_curb-stomp"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Curb Stomp"", ""item_name"": ""Curb Stomp"", ""name_printed"": ""Curb Stomp"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 4"", ""damage"": ""3"", ""text_printed"": ""A character wounded by a Curb Stomp cannot vote in moots until this wound is healed."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The Wyrm,Curb Stomp,Curb Stomp
e4d8e21d-3706-433d-8573-00d9c916ec84,item,"[""rage_the-wyrm_dis-arm"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Dis-Arm"", ""item_name"": ""Dis-Arm"", ""name_printed"": ""Dis-Arm"", ""release_date"": ""1995-12"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 6"", ""damage"": ""3"", ""text_printed"": ""A character wounded from this attack must discard 1 piece of equipment (controlling player's choice)."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The Wyrm,Dis-Arm,Dis-Arm
4e9542f1-1dbe-45e2-9254-a80dc6a567d2,item,"[""rage_the-wyrm_ear-lober"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Ear Lober"", ""item_name"": ""Ear Lober"", ""name_printed"": ""Ear Lober"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""1"", ""text_printed"": ""This attack cannot be blocked."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The Wyrm,Ear Lober,Ear Lober
e3076e9a-53c6-4bed-928f-396143895d66,item,"[""rage_the-wyrm_fetal-position"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Fetal Position"", ""item_name"": ""Fetal Position"", ""name_printed"": ""Fetal Position"", ""release_date"": ""1995-12"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""text_printed"": ""This action blocks 1 attack of damage 6 or less."", ""artist_name_printed"": ""John Matson""}",Rage,The Wyrm,Fetal Position,Fetal Position
bfcbdb5b-8cf1-4cd1-8f01-d4425e126cac,item,"[""rage_the-wyrm_hamstringed"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Hamstringed"", ""item_name"": ""Hamstringed"", ""name_printed"": ""Hamstringed"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 3"", ""damage"": ""1"", ""text_printed"": ""Your opponent cannot withdraw or escape during the next round of combat."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Wyrm,Hamstringed,Hamstringed
eea4b919-180c-4d2b-ac9d-d9648251ca1d,item,"[""rage_the-wyrm_heart-breaker"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Heart Breaker"", ""item_name"": ""Heart Breaker"", ""name_printed"": ""Heart Breaker"", ""release_date"": ""1995-12"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 12"", ""damage"": ""9"", ""text_printed"": ""When all else fails... punch right through some chump's sternum and give his heart a wrenching. This card cannot be bluffed."", ""artist_name_printed"": ""Richard Kane Ferguson""}",Rage,The Wyrm,Heart Breaker,Heart Breaker
15637264-672e-4434-bcdb-bbdc7ae81bdd,item,"[""rage_the-wyrm_reckless-swing"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Reckless Swing"", ""item_name"": ""Reckless Swing"", ""name_printed"": ""Reckless Swing"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""3"", ""text_printed"": ""If this attack is dodged your character cannot play a combat action during the next round of combat."", ""artist_name_printed"": ""Jeff Holt""}",Rage,The Wyrm,Reckless Swing,Reckless Swing
acac5712-28ea-42ef-8a40-3af40fdbe3a3,item,"[""rage_the-wyrm_rent-assunder"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Rent Assunder"", ""item_name"": ""Rent Assunder"", ""name_printed"": ""Rent Assunder"", ""release_date"": ""1995-12"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 13"", ""damage"": ""10"", ""text_printed"": ""You tear some fool in half. Only usable in Crinos form. This card cannot be bluffed."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Wyrm,Rent Assunder,Rent Assunder
bd703df7-ce52-4e8e-b854-3d6f73e67009,item,"[""rage_the-wyrm_septum-crushed"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""The Wyrm"", ""functional_name"": ""Septum Crushed"", ""item_name"": ""Septum Crushed"", ""name_printed"": ""Septum Crushed"", ""release_date"": ""1995-12"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 5"", ""damage"": ""4"", ""text_printed"": ""\u0022Got your nose!\u0022"", ""artist_name_printed"": ""Ron Spencer""}",Rage,The Wyrm,Septum Crushed,Septum Crushed
08febff0-8d40-45c5-99e2-b76e9826d9bd,photo,"[""rage_the-war-of-the-amazon_alestro_obverse"", ""rage_the-war-of-the-amazon_alestro_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Alestro"", ""item_name"": ""Alestro"", ""name_printed"": ""Alestro"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Black Furies"", ""auspice"": ""Ahroun"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""4"", ""starting_health"": ""3"", ""battle_rage"": ""7"", ""battle_gnosis"": ""4"", ""battle_health"": ""7"", ""text_printed"": ""One of the few Remaining native black Fury Amazons, Alestro will not join a pack unless a Black Fury, Uktena, Mokole or Bastet is also present."", ""artist_name_printed"": ""Rebecca Guay""}",Rage,The War of the Amazon,Alestro,Alestro
a989cd73-91d2-4d7a-9f8b-6492b578d50e,photo,"[""rage_the-war-of-the-amazon_atahualpa,-blood-of-the-incas_obverse"", ""rage_the-war-of-the-amazon_atahualpa,-blood-of-the-incas_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Atahualpa, Blood of the Incas"", ""item_name"": ""Atahualpa, Blood of the Incas"", ""name_printed"": ""Atahualpa, Blood of the Incas"", ""release_date"": ""1996-04"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""6"", ""tribe"": ""Corrupt Bastet"", ""breed_form"": ""Feline"", ""battle_form"": ""Battle"", ""starting_rage"": ""3"", ""starting_gnosis"": ""6"", ""starting_health"": ""4"", ""battle_rage"": ""9"", ""battle_gnosis"": ""4"", ""battle_health"": ""6"", ""keywords"": ""Defiler"", ""text_printed"": ""Atahualpa cannot withdraw from combat or play escape cards until after the 4th round of combat. She can still use Bastet Gifts"", ""artist_name_printed"": ""Richard Case""}",Rage,The War of the Amazon,"Atahualpa, Blood of the Incas","Atahualpa, Blood of the Incas"
4e2d7214-f462-4267-b7d1-3f42a212359c,photo,"[""rage_the-war-of-the-amazon_athena_obverse"", ""rage_the-war-of-the-amazon_athena_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Athena"", ""item_name"": ""Athena"", ""name_printed"": ""Athena"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""7"", ""tribe"": ""Pentex"", ""breed_form"": ""Homid"", ""battle_form"": ""Battle"", ""starting_rage"": ""4"", ""starting_gnosis"": ""3"", ""starting_health"": ""4"", ""battle_rage"": ""8"", ""battle_gnosis"": ""3"", ""battle_health"": ""8"", ""keywords"": ""Beast-of-War, Fomori, Illiad"", ""text_printed"": ""Operating under a code name, this former government agent has been \u0022recruited\u0022 by Pentex for their guerilla warfare in the Amazon."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The War of the Amazon,Athena,Athena
b9f3d5ca-ed48-4938-9594-1aa2134bd9bc,item,"[""rage_the-war-of-the-amazon_barnaby-shadrack_obverse"", ""rage_the-war-of-the-amazon_barnaby-shadrack_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Barnaby Shadrack"", ""item_name"": ""Barnaby Shadrack"", ""name_printed"": ""Barnaby Shadrack"", ""release_date"": ""1996-04"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""9"", ""tribe"": ""Pentex"", ""breed_form"": ""Homid"", ""battle_form"": ""Homid"", ""starting_rage"": ""3"", ""starting_gnosis"": ""4"", ""starting_health"": ""5"", ""battle_rage"": ""3"", ""battle_gnosis"": ""4"", ""battle_health"": ""5"", ""keywords"": ""Defiler, Executive"", ""text_printed"": ""Barnaby can begin the game equipped with a Submachine Gun. A Submachine Gun will always do aggravated damage in Barnaby's hands. He can choose to ignore the effects of any Gifts used upon him and adds 2 cards to your sept hand."", ""artist_name_printed"": ""Drew Tucker""}",Rage,The War of the Amazon,Barnaby Shadrack,Barnaby Shadrack
0df987ed-57a9-457b-8aea-6e474275dac0,photo,"[""rage_the-war-of-the-amazon_black-claw_obverse"", ""rage_the-war-of-the-amazon_black-claw_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Black Claw"", ""item_name"": ""Black Claw"", ""name_printed"": ""Black Claw"", ""release_date"": ""1996-04"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""10"", ""tribe"": ""Bastet"", ""breed_form"": ""Feline"", ""battle_form"": ""Crinos"", ""starting_rage"": ""5"", ""starting_gnosis"": ""4"", ""starting_health"": ""5"", ""battle_rage"": ""9"", ""battle_gnosis"": ""4"", ""battle_health"": ""10"", ""text_printed"": ""Black Claw is practiced in many mystical Rites. As his alpha action he may double his Gnosis for the purposes of using Gifts or Equipment. This doubling lasts until the beginning of the next Combat Phase."", ""artist_name_printed"": ""L.A. Williams""}",Rage,The War of the Amazon,Black Claw,Black Claw
d0be77ad-24fd-4409-92e7-92b47b576a60,photo,"[""rage_the-war-of-the-amazon_breath-of-fire_obverse"", ""rage_the-war-of-the-amazon_breath-of-fire_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Breath of Fire"", ""item_name"": ""Breath of Fire"", ""name_printed"": ""Breath of Fire"", ""release_date"": ""1996-04"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""9"", ""tribe"": ""Mokole"", ""breed_form"": ""Suchid"", ""battle_form"": ""Archid"", ""starting_rage"": ""4"", ""starting_gnosis"": ""7"", ""starting_health"": ""5"", ""battle_rage"": ""7"", ""battle_gnosis"": ""7"", ""battle_health"": ""8"", ""text_printed"": ""At the beginning of each combat, Breath of Fire has the option of doing aggravated damage. If he chooses to do so, he must randomly discard 2 Combat cards."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The War of the Amazon,Breath of Fire,Breath of Fire
097284be-9500-4ba6-b22e-3da2035c99dc,item,"[""rage_the-war-of-the-amazon_dr.-pearvos-smythe,-the-hunter_obverse"", ""rage_the-war-of-the-amazon_dr.-pearvos-smythe,-the-hunter_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Dr. Pearvos Smythe, the Hunter"", ""item_name"": ""Dr. Pearvos Smythe, the Hunter"", ""name_printed"": ""Dr. Pearvos Smythe, the Hunter"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""5"", ""tribe"": ""Bane"", ""breed_form"": ""Homid"", ""battle_form"": ""Battle"", ""starting_rage"": ""2"", ""starting_gnosis"": ""2"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""5"", ""battle_health"": ""5"", ""keywords"": ""Defiler"", ""text_printed"": ""Dr. Smythe may begin the game armed with a Shotgun and a Flak Jacket."", ""artist_name_printed"": ""Jamie Tolagson""}",Rage,The War of the Amazon,"Dr. Pearvos Smythe, the Hunter","Dr. Pearvos Smythe, the Hunter"
529947df-973f-48f8-a9ac-2bfbe48c1f72,item,"[""rage_the-war-of-the-amazon_fangs-through-eye_obverse"", ""rage_the-war-of-the-amazon_fangs-through-eye_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Fangs-Through-Eye"", ""item_name"": ""Fangs-Through-Eye"", ""name_printed"": ""Fangs-Through-Eye"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""3"", ""tribe"": ""Black Spiral Dancer"", ""auspice"": ""Ahroun"", ""breed_form"": ""Metis"", ""battle_form"": ""Metis"", ""starting_rage"": ""4"", ""starting_gnosis"": ""2"", ""starting_health"": ""4"", ""battle_rage"": ""4"", ""battle_gnosis"": ""2"", ""battle_health"": ""4"", ""keywords"": ""Beast-of-War"", ""text_printed"": ""Whacked-out and prejudiced, Fangs-Through-Eye will never act to defend a Fomori in the Hunting Grounds."", ""artist_name_printed"": ""Jamie Tolagson""}",Rage,The War of the Amazon,Fangs-Through-Eye,Fangs-Through-Eye
dd9a6b3c-9750-4072-a11d-e1f4e696eb64,item,"[""rage_the-war-of-the-amazon_frenar_obverse"", ""rage_the-war-of-the-amazon_frenar_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Frenar"", ""item_name"": ""Frenar"", ""name_printed"": ""Frenar"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""1"", ""tribe"": ""Bastet"", ""breed_form"": ""Feline"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""1"", ""starting_health"": ""1"", ""battle_rage"": ""2"", ""battle_gnosis"": ""1"", ""battle_health"": ""2"", ""text_printed"": ""Eager to prove himself, Frenar can switch places with his pack alpha if that alpha is attacked."", ""artist_name_printed"": ""Richard Case""}",Rage,The War of the Amazon,Frenar,Frenar
d7b6954e-acef-49aa-8123-bbc5fdb06485,item,"[""rage_the-war-of-the-amazon_juicy-johnes_obverse"", ""rage_the-war-of-the-amazon_juicy-johnes_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Juicy Johnes"", ""item_name"": ""Juicy Johnes"", ""name_printed"": ""Juicy Johnes"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""1"", ""tribe"": ""Pentex"", ""breed_form"": ""Homid"", ""battle_form"": ""Battle"", ""starting_rage"": ""1"", ""starting_gnosis"": ""1"", ""starting_health"": ""1"", ""battle_rage"": ""1"", ""battle_gnosis"": ""1"", ""battle_health"": ""1"", ""keywords"": ""Fomori, Iliad"", ""text_printed"": ""Juicy subtracts 2 Gnosis from whoever kills him. This Gnosis penalty lasts until the end of the game."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The War of the Amazon,Juicy Johnes,Juicy Johnes
5101fcde-200e-497a-88a5-4d86a183e76e,item,"[""rage_the-war-of-the-amazon_juki,-sun-halo_obverse"", ""rage_the-war-of-the-amazon_juki,-sun-halo_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Juki, Sun Halo"", ""item_name"": ""Juki, Sun Halo"", ""name_printed"": ""Juki, Sun Halo"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""2"", ""tribe"": ""Mokole"", ""breed_form"": ""Homid"", ""battle_form"": ""Archid"", ""starting_rage"": ""1"", ""starting_gnosis"": ""3"", ""starting_health"": ""1"", ""battle_rage"": ""1"", ""battle_gnosis"": ""3"", ""battle_health"": ""2"", ""text_printed"": ""Wyrm creatures in combat against Juki act at -1 Rage."", ""artist_name_printed"": ""William O'Conner""}",Rage,The War of the Amazon,"Juki, Sun Halo","Juki, Sun Halo"
34f20ddd-bfa1-49a7-8849-1b323646c1f4,photo,"[""rage_the-war-of-the-amazon_markhat_obverse"", ""rage_the-war-of-the-amazon_markhat_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Markhat"", ""item_name"": ""Markhat"", ""name_printed"": ""Markhat"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Bastet"", ""breed_form"": ""Feline"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""5"", ""starting_health"": ""3"", ""battle_rage"": ""8"", ""battle_gnosis"": ""5"", ""battle_health"": ""9"", ""text_printed"": ""Markhat will not under any circumstances join a pack with Get of Fenris, Shadow Lords, or Silver Fangs."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The War of the Amazon,Markhat,Markhat
b159bb33-3993-4d43-9fa7-1e88e916d502,photo,"[""rage_the-war-of-the-amazon_prentice-turner_obverse"", ""rage_the-war-of-the-amazon_prentice-turner_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Prentice Turner"", ""item_name"": ""Prentice Turner"", ""name_printed"": ""Prentice Turner"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""4"", ""tribe"": ""Pentex"", ""breed_form"": ""Homid"", ""battle_form"": ""Homid"", ""starting_rage"": ""2"", ""starting_gnosis"": ""4"", ""starting_health"": ""4"", ""battle_rage"": ""2"", ""battle_gnosis"": ""4"", ""battle_health"": ""4"", ""keywords"": ""Beast-of-War, Executive"", ""text_printed"": ""A morale officer, Prentice gives each member of his pack +1 Rage while he is in play."", ""artist_name_printed"": ""John Matson""}",Rage,The War of the Amazon,Prentice Turner,Prentice Turner
f2acd09c-d005-46fd-a20d-c766aefb3131,photo,"[""rage_the-war-of-the-amazon_rends-the-innocent_obverse"", ""rage_the-war-of-the-amazon_rends-the-innocent_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Rends-the-Innocent"", ""item_name"": ""Rends-the-Innocent"", ""name_printed"": ""Rends-the-Innocent"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""6"", ""tribe"": ""Black Spiral Dancer"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""5"", ""starting_health"": ""3"", ""battle_rage"": ""6"", ""battle_gnosis"": ""5"", ""battle_health"": ""7"", ""keywords"": ""Defiler"", ""text_printed"": ""Rends-the-Innocent can use Galliard Gifts in addition to his normal ones."", ""artist_name_printed"": ""Ash Arnett""}",Rage,The War of the Amazon,Rends-the-Innocent,Rends-the-Innocent
76b0ab29-9991-481b-8799-86ef9f9aeebd,item,"[""rage_the-war-of-the-amazon_roars-like-thunder_obverse"", ""rage_the-war-of-the-amazon_roars-like-thunder_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Roars Like Thunder"", ""item_name"": ""Roars Like Thunder"", ""name_printed"": ""Roars Like Thunder"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Mokole"", ""breed_form"": ""Homid"", ""battle_form"": ""Archid"", ""starting_rage"": ""2"", ""starting_gnosis"": ""5"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""5"", ""battle_health"": ""5"", ""text_printed"": ""When in Archid form, Roars Like Thunder's challenges cannot be refused. She may escape any combat after the 4th round."", ""artist_name_printed"": ""Rebecca Guay""}",Rage,The War of the Amazon,Roars Like Thunder,Roars Like Thunder
280ee6fb-dd9f-4922-bd5f-6cecb6289fdd,item,"[""rage_the-war-of-the-amazon_rytti,-horned-thunder_obverse"", ""rage_the-war-of-the-amazon_rytti,-horned-thunder_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Rytti, Horned Thunder"", ""item_name"": ""Rytti, Horned Thunder"", ""name_printed"": ""Rytti, Horned Thunder"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Mokole"", ""breed_form"": ""Suchid"", ""battle_form"": ""Archid"", ""starting_rage"": ""2"", ""starting_gnosis"": ""2"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""2"", ""battle_health"": ""5"", ""text_printed"": ""On the combat round following Rytti's transformation into Archid form, he may play 2 Combat Actions instead of 1."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The War of the Amazon,"Rytti, Horned Thunder","Rytti, Horned Thunder"
9ce9f847-5afb-48e5-b676-0acce0149ba6,item,"[""rage_the-war-of-the-amazon_svajda_obverse"", ""rage_the-war-of-the-amazon_svajda_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Svajda"", ""item_name"": ""Svajda"", ""name_printed"": ""Svajda"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Bastet"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""4"", ""starting_health"": ""2"", ""battle_rage"": ""5"", ""battle_gnosis"": ""4"", ""battle_health"": ""5"", ""text_printed"": ""Svajda possesses a distraction beauty. Once per game she may end any attack against her before any Combat Actions are played. This action will revert her to Homid form.""}",Rage,The War of the Amazon,Svajda,Svajda
7f02d69a-36b9-4311-90b2-50337abea164,item,"[""rage_the-war-of-the-amazon_tamara-lovegrove_obverse"", ""rage_the-war-of-the-amazon_tamara-lovegrove_reverse""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Tamara Lovegrove"", ""item_name"": ""Tamara Lovegrove"", ""name_printed"": ""Tamara Lovegrove"", ""release_date"": ""1996-04"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Wyrm"", ""renown"": ""4"", ""tribe"": ""7th Generation"", ""breed_form"": ""Homid"", ""battle_form"": ""Homid"", ""starting_rage"": ""2"", ""starting_gnosis"": ""2"", ""starting_health"": ""2"", ""battle_rage"": ""2"", ""battle_gnosis"": ""2"", ""battle_health"": ""2"", ""keywords"": ""Eater-of-Souls, Medical Caste"", ""text_printed"": ""While in play, Tamara can choose any 1 Garou character and 'lock' them into whichever form they're in (Homid, Crinos or Lupus.) This cannot be done until the second turn of play but will last for as long as Tamara does."", ""artist_name_printed"": ""Steve Casper""}",Rage,The War of the Amazon,Tamara Lovegrove,Tamara Lovegrove
3df9e429-3c71-43b7-bb58-998f27963929,photo,"[""rage_the-war-of-the-amazon_ambush"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""The War of the Amazon"", ""functional_name"": ""Ambush"", ""item_name"": ""Ambush"", ""name_printed"": ""Ambush"", ""release_date"": ""1996-04"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Action"", ""text_printed"": ""The character can use a Gift that targets an opponent(s) in a combat this character is not directly involved with. The Gift user can never gain victory points for a combat he ambushes."", ""artist_name_printed"": ""Drew Tucker""}",Rage,The War of the Amazon,Ambush,Ambush
